Real,Prevista,Programada,Date,Time
30.183,29.288,30.318,2024-05-14,09:55:00
30.417,29.351,29.886,2024-05-14,10:00:00
30.032,29.410,29.886,2024-05-14,10:05:00
29.950,29.407,29.886,2024-05-14,10:10:00
29.969,29.342,29.886,2024-05-14,10:15:00
29.807,29.255,29.886,2024-05-14,10:20:00
29.905,29.190,29.886,2024-05-14,10:25:00
29.933,29.145,29.933,2024-05-14,10:30:00
29.912,29.099,29.933,2024-05-14,10:35:00
30.206,29.029,29.933,2024-05-14,10:40:00
30.168,28.934,30.063,2024-05-14,10:45:00
30.274,28.869,30.063,2024-05-14,10:50:00
30.000,28.884,30.063,2024-05-14,10:55:00
30.233,28.979,29.641,2024-05-14,11:00:00
30.050,29.078,29.641,2024-05-14,11:05:00
29.483,29.101,29.641,2024-05-14,11:10:00
29.407,29.049,29.540,2024-05-14,11:15:00
29.711,28.975,29.540,2024-05-14,11:20:00
29.501,28.933,29.540,2024-05-14,11:25:00
29.448,28.923,29.550,2024-05-14,11:30:00
29.454,28.915,29.550,2024-05-14,11:35:00
29.563,28.882,29.550,2024-05-14,11:40:00
29.643,28.824,29.530,2024-05-14,11:45:00
29.520,28.799,29.530,2024-05-14,11:50:00
29.578,28.864,29.530,2024-05-14,11:55:00
29.546,29.021,29.506,2024-05-14,12:00:00
29.605,29.183,29.506,2024-05-14,12:05:00
29.640,29.261,29.506,2024-05-14,12:10:00
29.850,29.257,29.706,2024-05-14,12:15:00
29.690,29.225,29.706,2024-05-14,12:20:00
29.562,29.220,29.706,2024-05-14,12:25:00
29.496,29.242,29.506,2024-05-14,12:30:00
29.431,29.270,29.506,2024-05-14,12:35:00
29.547,29.283,29.506,2024-05-14,12:40:00
29.472,29.281,29.606,2024-05-14,12:45:00
29.450,29.285,29.606,2024-05-14,12:50:00
29.679,29.320,29.606,2024-05-14,12:55:00
29.500,29.384,29.454,2024-05-14,13:00:00
29.458,29.441,29.454,2024-05-14,13:05:00
29.407,29.454,29.454,2024-05-14,13:10:00
29.339,29.423,29.424,2024-05-14,13:15:00
29.331,29.374,29.424,2024-05-14,13:20:00
29.413,29.333,29.424,2024-05-14,13:25:00
29.333,29.301,29.172,2024-05-14,13:30:00
29.348,29.265,29.172,2024-05-14,13:35:00
29.098,29.213,29.172,2024-05-14,13:40:00
29.126,29.146,29.236,2024-05-14,13:45:00
29.278,29.089,29.236,2024-05-14,13:50:00
29.105,29.069,29.236,2024-05-14,13:55:00
28.968,29.085,28.874,2024-05-14,14:00:00
28.928,29.101,28.874,2024-05-14,14:05:00
29.070,29.078,28.874,2024-05-14,14:10:00
29.021,29.016,28.572,2024-05-14,14:15:00
28.835,28.939,28.572,2024-05-14,14:20:00
28.697,28.868,28.572,2024-05-14,14:25:00
28.386,28.805,28.268,2024-05-14,14:30:00
28.393,28.752,28.268,2024-05-14,14:35:00
28.224,28.711,28.268,2024-05-14,14:40:00
28.084,28.682,28.072,2024-05-14,14:45:00
28.131,28.633,28.072,2024-05-14,14:50:00
27.952,28.534,28.072,2024-05-14,14:55:00
27.906,28.383,27.582,2024-05-14,15:00:00
27.742,28.234,27.582,2024-05-14,15:05:00
27.913,28.137,27.582,2024-05-14,15:10:00
27.629,28.094,27.437,2024-05-14,15:15:00
27.466,28.068,27.437,2024-05-14,15:20:00
27.277,28.025,27.437,2024-05-14,15:25:00
27.257,27.965,27.280,2024-05-14,15:30:00
27.312,27.913,27.280,2024-05-14,15:35:00
27.313,27.894,27.280,2024-05-14,15:40:00
26.922,27.909,27.269,2024-05-14,15:45:00
27.284,27.895,27.269,2024-05-14,15:50:00
27.122,27.794,27.269,2024-05-14,15:55:00
27.112,27.605,27.170,2024-05-14,16:00:00
26.875,27.424,27.170,2024-05-14,16:05:00
27.071,27.346,27.170,2024-05-14,16:10:00
27.158,27.372,27.020,2024-05-14,16:15:00
27.195,27.444,27.020,2024-05-14,16:20:00
26.964,27.503,27.020,2024-05-14,16:25:00
26.935,27.550,27.171,2024-05-14,16:30:00
27.177,27.581,27.171,2024-05-14,16:35:00
27.130,27.593,27.171,2024-05-14,16:40:00
27.128,27.587,27.126,2024-05-14,16:45:00
27.132,27.626,27.126,2024-05-14,16:50:00
27.163,27.774,27.126,2024-05-14,16:55:00
26.966,28.032,27.325,2024-05-14,17:00:00
27.253,28.293,27.325,2024-05-14,17:05:00
27.324,28.451,27.325,2024-05-14,17:10:00
27.594,28.507,27.647,2024-05-14,17:15:00
27.643,28.523,27.647,2024-05-14,17:20:00
27.538,28.561,27.647,2024-05-14,17:25:00
27.735,28.621,27.937,2024-05-14,17:30:00
27.826,28.700,27.937,2024-05-14,17:35:00
27.945,28.791,27.937,2024-05-14,17:40:00
28.001,28.896,27.991,2024-05-14,17:45:00
28.007,28.970,27.991,2024-05-14,17:50:00
27.948,28.969,27.991,2024-05-14,17:55:00
27.939,28.894,28.143,2024-05-14,18:00:00
28.183,28.825,28.143,2024-05-14,18:05:00
28.181,28.844,28.143,2024-05-14,18:10:00
28.141,28.950,28.235,2024-05-14,18:15:00
28.123,29.082,28.235,2024-05-14,18:20:00
28.499,29.179,28.235,2024-05-14,18:25:00
28.440,29.240,28.426,2024-05-14,18:30:00
28.288,29.319,28.426,2024-05-14,18:35:00
28.518,29.470,28.426,2024-05-14,18:40:00
28.596,29.693,28.680,2024-05-14,18:45:00
28.822,29.829,28.680,2024-05-14,18:50:00
28.822,29.720,28.680,2024-05-14,18:55:00
28.745,29.366,29.238,2024-05-14,19:00:00
29.084,29.008,29.238,2024-05-14,19:05:00
29.461,28.887,29.238,2024-05-14,19:10:00
29.423,29.005,29.500,2024-05-14,19:15:00
29.571,29.210,29.500,2024-05-14,19:20:00
29.470,29.352,29.500,2024-05-14,19:25:00
29.371,29.430,29.753,2024-05-14,19:30:00
29.807,29.487,29.753,2024-05-14,19:35:00
29.724,29.566,29.753,2024-05-14,19:40:00
29.627,29.666,29.962,2024-05-14,19:45:00
29.995,29.772,29.962,2024-05-14,19:50:00
30.204,29.869,29.962,2024-05-14,19:55:00
30.166,29.956,30.577,2024-05-14,20:00:00
30.531,30.052,30.577,2024-05-14,20:05:00
30.593,30.175,30.577,2024-05-14,20:10:00
30.589,30.325,30.814,2024-05-14,20:15:00
30.831,30.490,30.814,2024-05-14,20:20:00
30.799,30.658,30.814,2024-05-14,20:25:00
30.801,30.828,30.963,2024-05-14,20:30:00
30.897,30.976,30.963,2024-05-14,20:35:00
31.116,31.075,30.963,2024-05-14,20:40:00
31.193,31.127,31.315,2024-05-14,20:45:00
31.394,31.223,31.315,2024-05-14,20:50:00
31.322,31.459,31.315,2024-05-14,20:55:00
31.330,31.833,31.781,2024-05-14,21:00:00
31.449,32.179,31.781,2024-05-14,21:05:00
31.753,32.327,31.781,2024-05-14,21:10:00
31.716,32.279,31.881,2024-05-14,21:15:00
31.785,32.146,31.881,2024-05-14,21:20:00
31.851,32.039,31.881,2024-05-14,21:25:00
32.266,31.960,32.029,2024-05-14,21:30:00
31.991,31.873,32.029,2024-05-14,21:35:00
32.167,31.747,32.029,2024-05-14,21:40:00
32.023,31.581,31.618,2024-05-14,21:45:00
31.828,31.408,31.618,2024-05-14,21:50:00
31.517,31.261,31.618,2024-05-14,21:55:00
31.163,31.141,30.700,2024-05-14,22:00:00
30.893,31.010,30.700,2024-05-14,22:05:00
30.728,30.831,30.700,2024-05-14,22:10:00
30.516,30.604,30.141,2024-05-14,22:15:00
30.270,30.352,30.141,2024-05-14,22:20:00
30.137,30.098,30.141,2024-05-14,22:25:00
29.891,29.844,29.542,2024-05-14,22:30:00
29.683,29.598,29.542,2024-05-14,22:35:00
29.214,29.372,29.542,2024-05-14,22:40:00
29.060,29.165,28.892,2024-05-14,22:45:00
28.798,28.926,28.892,2024-05-14,22:50:00
28.501,28.606,28.892,2024-05-14,22:55:00
28.332,28.205,27.550,2024-05-14,23:00:00
27.935,27.818,27.550,2024-05-14,23:05:00
27.909,27.542,27.550,2024-05-14,23:10:00
27.444,27.376,26.988,2024-05-14,23:15:00
27.288,27.257,26.988,2024-05-14,23:20:00
26.915,27.120,26.988,2024-05-14,23:25:00
26.986,26.966,26.487,2024-05-14,23:30:00
26.937,26.809,26.487,2024-05-14,23:35:00
26.494,26.666,26.487,2024-05-14,23:40:00
26.399,26.537,26.037,2024-05-14,23:45:00
26.324,26.415,26.037,2024-05-14,23:50:00
26.179,26.296,26.037,2024-05-14,23:55:00
25.915,26.178,25.977,2024-05-15,00:00:00
26.154,26.060,25.977,2024-05-15,00:05:00
26.224,25.939,25.977,2024-05-15,00:10:00
26.110,25.813,25.527,2024-05-15,00:15:00
25.986,25.686,25.527,2024-05-15,00:20:00
25.733,25.562,25.527,2024-05-15,00:25:00
25.725,25.440,25.327,2024-05-15,00:30:00
25.554,25.321,25.327,2024-05-15,00:35:00
25.409,25.207,25.327,2024-05-15,00:40:00
25.076,25.096,25.002,2024-05-15,00:45:00
25.111,24.983,25.002,2024-05-15,00:50:00
25.135,24.861,25.002,2024-05-15,00:55:00
24.701,24.729,24.420,2024-05-15,01:00:00
24.468,24.598,24.420,2024-05-15,01:05:00
24.464,24.479,24.420,2024-05-15,01:10:00
24.441,24.371,24.220,2024-05-15,01:15:00
24.513,24.270,24.220,2024-05-15,01:20:00
24.363,24.168,24.220,2024-05-15,01:25:00
23.877,24.066,24.072,2024-05-15,01:30:00
23.835,23.966,24.072,2024-05-15,01:35:00
23.843,23.871,24.072,2024-05-15,01:40:00
23.853,23.780,23.590,2024-05-15,01:45:00
23.891,23.692,23.590,2024-05-15,01:50:00
23.764,23.604,23.590,2024-05-15,01:55:00
23.749,23.516,23.408,2024-05-15,02:00:00
23.452,23.433,23.408,2024-05-15,02:05:00
23.520,23.360,23.408,2024-05-15,02:10:00
23.263,23.297,23.239,2024-05-15,02:15:00
23.202,23.239,23.239,2024-05-15,02:20:00
23.066,23.182,23.239,2024-05-15,02:25:00
23.002,23.125,23.098,2024-05-15,02:30:00
23.025,23.074,23.098,2024-05-15,02:35:00
23.109,23.033,23.098,2024-05-15,02:40:00
23.014,23.004,22.798,2024-05-15,02:45:00
22.963,22.968,22.798,2024-05-15,02:50:00
23.133,22.908,22.798,2024-05-15,02:55:00
22.993,22.824,22.699,2024-05-15,03:00:00
22.967,22.740,22.699,2024-05-15,03:05:00
22.945,22.683,22.699,2024-05-15,03:10:00
22.627,22.652,22.599,2024-05-15,03:15:00
22.749,22.633,22.599,2024-05-15,03:20:00
22.795,22.612,22.599,2024-05-15,03:25:00
22.736,22.589,22.599,2024-05-15,03:30:00
22.717,22.563,22.599,2024-05-15,03:35:00
22.842,22.533,22.599,2024-05-15,03:40:00
22.713,22.499,22.589,2024-05-15,03:45:00
22.697,22.479,22.589,2024-05-15,03:50:00
22.546,22.490,22.589,2024-05-15,03:55:00
22.418,22.534,22.615,2024-05-15,04:00:00
22.632,22.577,22.615,2024-05-15,04:05:00
22.578,22.586,22.615,2024-05-15,04:10:00
22.630,22.561,22.545,2024-05-15,04:15:00
22.383,22.523,22.545,2024-05-15,04:20:00
22.348,22.494,22.545,2024-05-15,04:25:00
22.375,22.473,22.525,2024-05-15,04:30:00
22.501,22.468,22.525,2024-05-15,04:35:00
22.538,22.487,22.525,2024-05-15,04:40:00
22.392,22.531,22.555,2024-05-15,04:45:00
22.429,22.556,22.555,2024-05-15,04:50:00
22.427,22.519,22.555,2024-05-15,04:55:00
22.465,22.420,22.656,2024-05-15,05:00:00
22.789,22.340,22.656,2024-05-15,05:05:00
22.723,22.358,22.656,2024-05-15,05:10:00
22.820,22.474,22.656,2024-05-15,05:15:00
22.831,22.633,22.656,2024-05-15,05:20:00
22.696,22.780,22.656,2024-05-15,05:25:00
22.825,22.914,22.986,2024-05-15,05:30:00
23.067,23.052,22.986,2024-05-15,05:35:00
23.150,23.207,22.986,2024-05-15,05:40:00
23.304,23.381,23.466,2024-05-15,05:45:00
23.282,23.557,23.466,2024-05-15,05:50:00
23.519,23.722,23.466,2024-05-15,05:55:00
23.707,23.875,24.468,2024-05-15,06:00:00
24.299,24.030,24.468,2024-05-15,06:05:00
24.469,24.202,24.468,2024-05-15,06:10:00
24.523,24.391,24.962,2024-05-15,06:15:00
24.692,24.590,24.962,2024-05-15,06:20:00
24.926,24.792,24.962,2024-05-15,06:25:00
25.017,24.996,25.772,2024-05-15,06:30:00
25.334,25.193,25.772,2024-05-15,06:35:00
25.595,25.371,25.772,2024-05-15,06:40:00
25.607,25.529,26.172,2024-05-15,06:45:00
25.925,25.713,26.172,2024-05-15,06:50:00
25.937,25.969,26.172,2024-05-15,06:55:00
26.078,26.295,27.154,2024-05-15,07:00:00
26.495,26.616,27.154,2024-05-15,07:05:00
26.708,26.852,27.154,2024-05-15,07:10:00
27.071,27.004,27.592,2024-05-15,07:15:00
27.076,27.122,27.592,2024-05-15,07:20:00
27.368,27.255,27.592,2024-05-15,07:25:00
27.392,27.402,27.854,2024-05-15,07:30:00
27.844,27.548,27.854,2024-05-15,07:35:00
27.966,27.675,27.854,2024-05-15,07:40:00
28.109,27.784,28.254,2024-05-15,07:45:00
28.239,27.892,28.254,2024-05-15,07:50:00
28.187,28.018,28.254,2024-05-15,07:55:00
28.183,28.163,28.451,2024-05-15,08:00:00
28.400,28.302,28.451,2024-05-15,08:05:00
28.374,28.409,28.451,2024-05-15,08:10:00
28.670,28.484,28.750,2024-05-15,08:15:00
28.822,28.545,28.750,2024-05-15,08:20:00
29.090,28.609,28.750,2024-05-15,08:25:00
29.085,28.678,28.986,2024-05-15,08:30:00
29.135,28.736,28.986,2024-05-15,08:35:00
29.095,28.771,28.986,2024-05-15,08:40:00
29.190,28.783,29.101,2024-05-15,08:45:00
29.208,28.809,29.101,2024-05-15,08:50:00
29.436,28.888,29.101,2024-05-15,08:55:00
29.324,29.018,29.061,2024-05-15,09:00:00
29.233,29.142,29.061,2024-05-15,09:05:00
29.190,29.199,29.061,2024-05-15,09:10:00
29.169,29.189,29.341,2024-05-15,09:15:00
29.190,29.153,29.341,2024-05-15,09:20:00
29.437,29.131,29.341,2024-05-15,09:25:00
29.520,29.122,29.542,2024-05-15,09:30:00
29.584,29.112,29.542,2024-05-15,09:35:00
29.603,29.088,29.542,2024-05-15,09:40:00
29.565,29.050,29.562,2024-05-15,09:45:00
29.620,29.016,29.562,2024-05-15,09:50:00
29.639,29.004,29.562,2024-05-15,09:55:00
29.274,29.014,29.188,2024-05-15,10:00:00
29.206,29.023,29.188,2024-05-15,10:05:00
29.256,29.006,29.188,2024-05-15,10:10:00
29.313,28.966,29.018,2024-05-15,10:15:00
29.003,28.917,29.018,2024-05-15,10:20:00
29.407,28.875,29.018,2024-05-15,10:25:00
29.458,28.842,29.173,2024-05-15,10:30:00
29.406,28.808,29.173,2024-05-15,10:35:00
29.408,28.764,29.173,2024-05-15,10:40:00
29.358,28.709,29.360,2024-05-15,10:45:00
29.448,28.667,29.360,2024-05-15,10:50:00
29.520,28.658,29.360,2024-05-15,10:55:00
29.196,28.682,28.901,2024-05-15,11:00:00
29.364,28.706,28.901,2024-05-15,11:05:00
29.315,28.698,28.901,2024-05-15,11:10:00
29.003,28.656,28.867,2024-05-15,11:15:00
28.863,28.605,28.867,2024-05-15,11:20:00
28.851,28.567,28.867,2024-05-15,11:25:00
29.099,28.542,29.014,2024-05-15,11:30:00
29.090,28.518,29.014,2024-05-15,11:35:00
29.048,28.481,29.014,2024-05-15,11:40:00
29.071,28.433,29.037,2024-05-15,11:45:00
28.994,28.401,29.037,2024-05-15,11:50:00
29.010,28.416,29.037,2024-05-15,11:55:00
29.111,28.477,29.004,2024-05-15,12:00:00
28.965,28.543,29.004,2024-05-15,12:05:00
29.022,28.573,29.004,2024-05-15,12:10:00
28.797,28.566,29.004,2024-05-15,12:15:00
29.024,28.550,29.004,2024-05-15,12:20:00
28.923,28.551,29.004,2024-05-15,12:25:00
28.924,28.570,29.004,2024-05-15,12:30:00
29.174,28.586,29.004,2024-05-15,12:35:00
29.065,28.576,29.004,2024-05-15,12:40:00
29.045,28.541,28.903,2024-05-15,12:45:00
29.112,28.533,28.903,2024-05-15,12:50:00
28.856,28.603,28.903,2024-05-15,12:55:00
29.042,28.752,28.704,2024-05-15,13:00:00
28.954,28.894,28.704,2024-05-15,13:05:00
28.962,28.944,28.704,2024-05-15,13:10:00
28.960,28.902,28.765,2024-05-15,13:15:00
29.155,28.825,28.765,2024-05-15,13:20:00
29.034,28.769,28.765,2024-05-15,13:25:00
28.865,28.734,28.708,2024-05-15,13:30:00
28.664,28.699,28.708,2024-05-15,13:35:00
28.662,28.643,28.708,2024-05-15,13:40:00
28.816,28.564,28.574,2024-05-15,13:45:00
28.596,28.496,28.574,2024-05-15,13:50:00
28.663,28.469,28.574,2024-05-15,13:55:00
28.498,28.483,28.367,2024-05-15,14:00:00
28.505,28.495,28.367,2024-05-15,14:05:00
28.373,28.460,28.367,2024-05-15,14:10:00
28.589,28.378,28.261,2024-05-15,14:15:00
28.577,28.277,28.261,2024-05-15,14:20:00
28.524,28.183,28.261,2024-05-15,14:25:00
28.510,28.096,28.197,2024-05-15,14:30:00
28.416,28.018,28.197,2024-05-15,14:35:00
28.173,27.948,28.197,2024-05-15,14:40:00
28.149,27.886,28.097,2024-05-15,14:45:00
28.057,27.809,28.097,2024-05-15,14:50:00
28.042,27.692,28.097,2024-05-15,14:55:00
28.010,27.536,27.860,2024-05-15,15:00:00
27.878,27.382,27.860,2024-05-15,15:05:00
27.909,27.273,27.860,2024-05-15,15:10:00
27.961,27.209,27.560,2024-05-15,15:15:00
27.582,27.163,27.560,2024-05-15,15:20:00
27.670,27.110,27.560,2024-05-15,15:25:00
27.256,27.049,27.560,2024-05-15,15:30:00
27.722,26.989,27.560,2024-05-15,15:35:00
27.427,26.938,27.560,2024-05-15,15:40:00
27.592,26.896,27.360,2024-05-15,15:45:00
27.141,26.860,27.360,2024-05-15,15:50:00
27.204,26.825,27.360,2024-05-15,15:55:00
27.461,26.791,27.192,2024-05-15,16:00:00
27.304,26.765,27.192,2024-05-15,16:05:00
27.109,26.756,27.192,2024-05-15,16:10:00
27.160,26.761,27.092,2024-05-15,16:15:00
27.147,26.780,27.092,2024-05-15,16:20:00
27.119,26.810,27.092,2024-05-15,16:25:00
26.850,26.849,26.952,2024-05-15,16:30:00
26.846,26.885,26.952,2024-05-15,16:35:00
26.695,26.901,26.952,2024-05-15,16:40:00
26.834,26.899,27.052,2024-05-15,16:45:00
26.981,26.933,27.052,2024-05-15,16:50:00
26.830,27.060,27.052,2024-05-15,16:55:00
26.918,27.279,27.041,2024-05-15,17:00:00
27.209,27.497,27.041,2024-05-15,17:05:00
27.201,27.622,27.041,2024-05-15,17:10:00
27.063,27.654,27.099,2024-05-15,17:15:00
27.137,27.650,27.099,2024-05-15,17:20:00
27.005,27.667,27.099,2024-05-15,17:25:00
27.071,27.705,27.391,2024-05-15,17:30:00
27.359,27.760,27.391,2024-05-15,17:35:00
27.374,27.829,27.391,2024-05-15,17:40:00
27.170,27.913,27.355,2024-05-15,17:45:00
27.275,27.969,27.355,2024-05-15,17:50:00
27.479,27.956,27.355,2024-05-15,17:55:00
27.558,27.874,27.549,2024-05-15,18:00:00
27.525,27.798,27.549,2024-05-15,18:05:00
27.569,27.804,27.549,2024-05-15,18:10:00
27.744,27.891,27.549,2024-05-15,18:15:00
27.695,28.006,27.549,2024-05-15,18:20:00
27.627,28.097,27.549,2024-05-15,18:25:00
27.714,28.162,27.659,2024-05-15,18:30:00
27.989,28.230,27.659,2024-05-15,18:35:00
27.683,28.327,27.659,2024-05-15,18:40:00
27.934,28.454,28.099,2024-05-15,18:45:00
28.113,28.554,28.099,2024-05-15,18:50:00
28.260,28.572,28.099,2024-05-15,18:55:00
28.183,28.508,28.619,2024-05-15,19:00:00
28.567,28.445,28.619,2024-05-15,19:05:00
28.599,28.467,28.619,2024-05-15,19:10:00
28.434,28.573,28.719,2024-05-15,19:15:00
28.800,28.710,28.719,2024-05-15,19:20:00
28.798,28.824,28.719,2024-05-15,19:25:00
28.741,28.915,29.138,2024-05-15,19:30:00
29.061,29.002,29.138,2024-05-15,19:35:00
29.344,29.105,29.138,2024-05-15,19:40:00
29.331,29.223,29.438,2024-05-15,19:45:00
29.338,29.334,29.438,2024-05-15,19:50:00
29.498,29.420,29.438,2024-05-15,19:55:00
29.565,29.478,30.000,2024-05-15,20:00:00
29.861,29.544,30.000,2024-05-15,20:05:00
30.061,29.649,30.000,2024-05-15,20:10:00
29.818,29.795,30.010,2024-05-15,20:15:00
30.093,29.959,30.010,2024-05-15,20:20:00
30.128,30.119,30.010,2024-05-15,20:25:00
30.192,30.275,30.556,2024-05-15,20:30:00
30.664,30.412,30.556,2024-05-15,20:35:00
30.676,30.512,30.556,2024-05-15,20:40:00
30.424,30.577,30.717,2024-05-15,20:45:00
30.505,30.674,30.717,2024-05-15,20:50:00
30.796,30.872,30.717,2024-05-15,20:55:00
30.887,31.170,31.163,2024-05-15,21:00:00
30.903,31.443,31.163,2024-05-15,21:05:00
31.223,31.566,31.163,2024-05-15,21:10:00
31.183,31.537,31.419,2024-05-15,21:15:00
31.326,31.442,31.419,2024-05-15,21:20:00
31.466,31.365,31.419,2024-05-15,21:25:00
31.548,31.305,31.466,2024-05-15,21:30:00
31.587,31.236,31.466,2024-05-15,21:35:00
31.460,31.130,31.466,2024-05-15,21:40:00
31.423,30.986,31.238,2024-05-15,21:45:00
31.295,30.839,31.238,2024-05-15,21:50:00
31.112,30.722,31.238,2024-05-15,21:55:00
30.932,30.634,30.326,2024-05-15,22:00:00
30.572,30.533,30.326,2024-05-15,22:05:00
30.611,30.374,30.326,2024-05-15,22:10:00
30.250,30.156,29.771,2024-05-15,22:15:00
29.920,29.911,29.771,2024-05-15,22:20:00
29.793,29.667,29.771,2024-05-15,22:25:00
29.443,29.426,29.336,2024-05-15,22:30:00
29.380,29.191,29.336,2024-05-15,22:35:00
29.152,28.967,29.336,2024-05-15,22:40:00
28.957,28.755,28.636,2024-05-15,22:45:00
28.736,28.520,28.636,2024-05-15,22:50:00
28.577,28.227,28.636,2024-05-15,22:55:00
28.333,27.877,27.741,2024-05-15,23:00:00
27.930,27.542,27.741,2024-05-15,23:05:00
27.742,27.292,27.741,2024-05-15,23:10:00
27.317,27.128,27.041,2024-05-15,23:15:00
27.281,27.002,27.041,2024-05-15,23:20:00
26.857,26.866,27.041,2024-05-15,23:25:00
26.686,26.721,26.651,2024-05-15,23:30:00
26.468,26.575,26.651,2024-05-15,23:35:00
26.363,26.435,26.651,2024-05-15,23:40:00
26.067,26.302,25.841,2024-05-15,23:45:00
25.988,26.182,25.841,2024-05-15,23:50:00
25.917,26.080,25.841,2024-05-15,23:55:00
25.691,25.995,25.529,2024-05-16,00:00:00
25.753,25.908,25.529,2024-05-16,00:05:00
25.551,25.798,25.529,2024-05-16,00:10:00
25.569,25.665,25.307,2024-05-16,00:15:00
25.637,25.524,25.307,2024-05-16,00:20:00
25.562,25.391,25.307,2024-05-16,00:25:00
25.303,25.265,24.982,2024-05-16,00:30:00
24.986,25.143,24.982,2024-05-16,00:35:00
24.870,25.025,24.982,2024-05-16,00:40:00
24.739,24.909,24.612,2024-05-16,00:45:00
24.527,24.791,24.612,2024-05-16,00:50:00
24.569,24.667,24.612,2024-05-16,00:55:00
24.140,24.537,24.054,2024-05-16,01:00:00
24.055,24.408,24.054,2024-05-16,01:05:00
24.047,24.289,24.054,2024-05-16,01:10:00
23.894,24.179,23.954,2024-05-16,01:15:00
23.900,24.073,23.954,2024-05-16,01:20:00
23.798,23.964,23.954,2024-05-16,01:25:00
23.749,23.852,23.754,2024-05-16,01:30:00
23.673,23.749,23.754,2024-05-16,01:35:00
23.549,23.665,23.754,2024-05-16,01:40:00
23.475,23.601,23.454,2024-05-16,01:45:00
23.434,23.522,23.454,2024-05-16,01:50:00
23.284,23.391,23.454,2024-05-16,01:55:00
23.119,23.209,23.139,2024-05-16,02:00:00
23.102,23.033,23.139,2024-05-16,02:05:00
22.976,22.921,23.139,2024-05-16,02:10:00
22.893,22.874,22.939,2024-05-16,02:15:00
22.972,22.854,22.939,2024-05-16,02:20:00
23.057,22.822,22.939,2024-05-16,02:25:00
22.973,22.779,22.902,2024-05-16,02:30:00
22.909,22.734,22.902,2024-05-16,02:35:00
22.947,22.695,22.902,2024-05-16,02:40:00
22.857,22.662,22.796,2024-05-16,02:45:00
22.798,22.635,22.796,2024-05-16,02:50:00
22.789,22.612,22.796,2024-05-16,02:55:00
22.610,22.593,22.588,2024-05-16,03:00:00
22.667,22.575,22.588,2024-05-16,03:05:00
22.774,22.553,22.588,2024-05-16,03:10:00
22.611,22.526,22.653,2024-05-16,03:15:00
22.549,22.498,22.653,2024-05-16,03:20:00
22.775,22.474,22.653,2024-05-16,03:25:00
22.528,22.454,22.548,2024-05-16,03:30:00
22.625,22.434,22.548,2024-05-16,03:35:00
22.641,22.413,22.548,2024-05-16,03:40:00
22.505,22.390,22.533,2024-05-16,03:45:00
22.473,22.373,22.533,2024-05-16,03:50:00
22.644,22.370,22.533,2024-05-16,03:55:00
22.542,22.381,22.496,2024-05-16,04:00:00
22.594,22.392,22.496,2024-05-16,04:05:00
22.476,22.389,22.496,2024-05-16,04:10:00
22.598,22.374,22.496,2024-05-16,04:15:00
22.564,22.353,22.496,2024-05-16,04:20:00
22.384,22.337,22.496,2024-05-16,04:25:00
22.312,22.326,22.391,2024-05-16,04:30:00
22.458,22.329,22.391,2024-05-16,04:35:00
22.378,22.357,22.391,2024-05-16,04:40:00
22.361,22.409,22.491,2024-05-16,04:45:00
22.595,22.447,22.491,2024-05-16,04:50:00
22.745,22.430,22.491,2024-05-16,04:55:00
22.712,22.358,22.606,2024-05-16,05:00:00
22.797,22.304,22.606,2024-05-16,05:05:00
22.682,22.341,22.606,2024-05-16,05:10:00
22.528,22.468,22.836,2024-05-16,05:15:00
22.729,22.637,22.836,2024-05-16,05:20:00
22.921,22.799,22.836,2024-05-16,05:25:00
22.800,22.955,23.036,2024-05-16,05:30:00
22.967,23.113,23.036,2024-05-16,05:35:00
23.130,23.282,23.036,2024-05-16,05:40:00
23.147,23.461,23.474,2024-05-16,05:45:00
23.250,23.656,23.474,2024-05-16,05:50:00
23.320,23.872,23.474,2024-05-16,05:55:00
23.657,24.108,24.548,2024-05-16,06:00:00
24.354,24.349,24.548,2024-05-16,06:05:00
24.654,24.578,24.548,2024-05-16,06:10:00
24.731,24.795,25.178,2024-05-16,06:15:00
25.132,25.010,25.178,2024-05-16,06:20:00
25.405,25.230,25.178,2024-05-16,06:25:00
25.552,25.455,25.804,2024-05-16,06:30:00
25.896,25.683,25.804,2024-05-16,06:35:00
25.942,25.911,25.804,2024-05-16,06:40:00
25.990,26.138,26.348,2024-05-16,06:45:00
26.227,26.360,26.348,2024-05-16,06:50:00
26.297,26.576,26.348,2024-05-16,06:55:00
26.379,26.785,27.682,2024-05-16,07:00:00
27.118,26.987,27.682,2024-05-16,07:05:00
27.220,27.182,27.682,2024-05-16,07:10:00
27.627,27.372,28.196,2024-05-16,07:15:00
27.764,27.558,28.196,2024-05-16,07:20:00
28.090,27.743,28.196,2024-05-16,07:25:00
28.017,27.928,28.396,2024-05-16,07:30:00
28.460,28.095,28.396,2024-05-16,07:35:00
28.698,28.228,28.396,2024-05-16,07:40:00
28.643,28.327,28.834,2024-05-16,07:45:00
28.796,28.453,28.834,2024-05-16,07:50:00
28.766,28.668,28.834,2024-05-16,07:55:00
28.750,28.971,29.073,2024-05-16,08:00:00
29.043,29.262,29.073,2024-05-16,08:05:00
29.348,29.441,29.073,2024-05-16,08:10:00
29.442,29.506,29.451,2024-05-16,08:15:00
29.664,29.524,29.451,2024-05-16,08:20:00
29.577,29.561,29.451,2024-05-16,08:25:00
